Gene ID	Gene Name	SRR7153131	SRR7153130	SRR7153129	SRR7153128	SRR7153127	SRR7153126
Zm00001eb419680		20	19	29	11	19	21
Zm00001eb419690		101	121	167	57	109	111
Zm00001eb419700		2	8	7	4	15	13
Zm00001eb419710		8	20	22	7	19	11
Zm00001eb419720		18	36	41	17	26	100
Zm00001eb419730		0	0	0	0	0	0
Zm00001eb419740		2	0	0	0	0	0
Zm00001eb419750		0	0	0	0	0	0
Zm00001eb419760		10	13	9	2	1	6
Zm00001eb419770		5	10	10	7	34	12
Zm00001eb419780		298	470	348	146	287	286
Zm00001eb419790		0	0	1	0	3	4
Zm00001eb419800		338	310	368	167	287	268
Zm00001eb419810		785	838	1369	459	756	578
Zm00001eb419820		0	0	0	0	0	0
Zm00001eb419830		0	0	0	0	0	0
Zm00001eb419840		0	0	0	0	0	0
Zm00001eb419850		0	0	0	0	0	0
Zm00001eb419860		0	0	0	0	0	0
Zm00001eb419870		215	244	222	256	270	301
Zm00001eb419880		0	0	0	0	0	0
Zm00001eb419890		55	31	69	16	58	30
Zm00001eb419900		129	1305	1440	916	3801	1835
Zm00001eb419910		204	234	277	185	313	287
Zm00001eb419920		3	1	0	1	2	2
Zm00001eb419930		0	0	1	0	0	1
Zm00001eb419940		4	6	2	1	0	2
Zm00001eb419950		114	105	141	43	176	93
Zm00001eb419960		326	437	473	224	288	329
Zm00001eb419970		0	1	1	0	0	0
Zm00001eb419980		0	0	0	0	0	0
Zm00001eb419990		0	0	0	0	1	1
Zm00001eb420000		0	0	0	0	0	0
Zm00001eb420010		8	6	17	2	7	7
Zm00001eb420020		0	0	0	0	0	1
Zm00001eb420030		0	3	2	0	0	0
Zm00001eb420040		0	0	0	0	0	0
Zm00001eb420050		174	223	228	92	158	163
Zm00001eb420060		0	0	0	0	0	0
Zm00001eb420070		190	212	244	98	191	152
Zm00001eb420080		1724	1528	1666	824	1064	993
Zm00001eb420090		24	17	25	15	17	10
Zm00001eb420100		0	5	14	6	61	5
Zm00001eb420110		145	143	163	72	122	112
Zm00001eb420120		0	0	0	0	0	0
Zm00001eb420130		0	0	0	0	0	0
Zm00001eb420140		0	0	0	0	0	0
Zm00001eb420150		228	376	336	161	236	233
Zm00001eb420160		0	1	0	0	0	1
Zm00001eb420170		2797	2465	3208	978	2553	1659
Zm00001eb420180		0	0	0	0	0	0
Zm00001eb420190		24	54	84	185	104	130
Zm00001eb420200		83	131	167	38	181	70
Zm00001eb420210		53	46	41	20	38	34
Zm00001eb420220		217	342	370	191	208	229
Zm00001eb420230		8	9	13	5	17	9
Zm00001eb420240		2	0	0	1	0	3
Zm00001eb420250		733	830	899	384	730	596
Zm00001eb420260		0	0	0	0	0	0
Zm00001eb420270		0	0	0	0	0	0
Zm00001eb420280		139	199	202	72	150	117
Zm00001eb420290		48	60	73	41	59	44
Zm00001eb420300		1	0	0	0	0	0
Zm00001eb420310		0	0	0	0	0	0
Zm00001eb420320		0	0	0	0	0	0
Zm00001eb420330		106	96	70	45	44	40
Zm00001eb420340		0	0	0	0	0	0
Zm00001eb420350		253	214	213	108	112	131
Zm00001eb420360		17	25	35	15	27	31
Zm00001eb420370		683	649	710	363	447	580
Zm00001eb420380		0	0	0	0	0	1
Zm00001eb420390		19	24	21	30	37	36
Zm00001eb420400		1228	1367	1137	534	532	651
Zm00001eb420410		0	0	0	0	0	0
Zm00001eb420420		0	0	0	0	0	0
Zm00001eb420430		0	0	0	0	0	0
Zm00001eb420440		0	0	0	1	2	1
Zm00001eb420450		0	0	0	0	0	0
Zm00001eb420460		0	0	0	0	0	0
Zm00001eb420470		404	464	587	263	478	383
Zm00001eb420480		0	0	0	0	0	0
Zm00001eb420490		0	0	0	0	0	0
Zm00001eb420500		136	96	322	63	347	78
Zm00001eb420510		28	26	22	10	19	15
Zm00001eb420520		168	158	234	108	123	153
Zm00001eb420530		0	0	0	0	0	0
Zm00001eb420540		0	0	0	0	0	0
Zm00001eb420550		39	34	63	37	46	45
Zm00001eb420560		0	1	0	0	1	0
Zm00001eb420570		917	814	1091	453	1033	629
Zm00001eb420580		116	99	159	93	47	92
Zm00001eb420590		0	0	0	0	0	0
Zm00001eb420600		1248	1402	1852	552	1500	909
Zm00001eb420610		597	398	564	526	241	408
Zm00001eb420620		77	131	137	76	72	83
Zm00001eb420630		4	7	4	1	0	3
Zm00001eb420640		2592	2820	2825	1074	1703	1701
Zm00001eb420650		174	229	318	110	219	141
Zm00001eb420660		1168	862	1132	368	900	662
Zm00001eb420670		0	1	0	1	1	0
Zm00001eb420680		0	0	0	0	0	0
Zm00001eb420690		0	0	0	0	0	0
Zm00001eb420700		237	275	283	122	223	210
Zm00001eb420710		350	265	333	127	226	184
Zm00001eb420720		166	102	205	97	262	198
Zm00001eb420730		0	0	0	0	0	0
Zm00001eb420740		1172	1074	1065	691	894	808
Zm00001eb420750		1	1	2	1	1	0
Zm00001eb420760		0	0	0	0	0	0
Zm00001eb420770		0	0	0	0	0	0
Zm00001eb420780		0	0	0	0	0	0
Zm00001eb420790		0	0	0	0	0	0
Zm00001eb420800		668	428	549	142	350	229
Zm00001eb420810		0	0	0	0	0	0
Zm00001eb420820		0	0	3	0	7	1
Zm00001eb420830		0	0	0	0	0	0
Zm00001eb420840		0	0	0	0	0	0
Zm00001eb420850		2	1	2	2	22	6
Zm00001eb420860		0	1	1	0	0	2
Zm00001eb420870		0	0	0	0	0	0
Zm00001eb420880		562	612	796	315	833	430
Zm00001eb420890		429	485	630	165	499	284
Zm00001eb420900		0	0	0	0	0	0
Zm00001eb420910		0	0	0	0	0	0
Zm00001eb420920		239	183	311	124	166	177
Zm00001eb420930		4	6	7	0	3	4
Zm00001eb420940		6	7	6	2	15	14
Zm00001eb420950		1078	1027	1143	531	587	693
Zm00001eb420960		0	0	0	0	0	0
Zm00001eb420970		0	0	0	0	0	0
Zm00001eb420980		0	0	0	0	0	0
Zm00001eb420990		0	0	1	0	2	0
Zm00001eb421000		211	155	159	105	188	180
Zm00001eb421010		595	670	770	313	558	476
Zm00001eb421020		2	3	0	1	2	1
Zm00001eb421030		0	0	0	0	0	0
Zm00001eb421040		0	1	0	0	1	0
Zm00001eb421050		0	0	0	0	0	0
Zm00001eb421060		233	241	284	127	204	202
Zm00001eb421070		6	15	25	64	37	32
Zm00001eb421080		0	0	0	0	0	0
Zm00001eb421090		210	257	204	66	183	153
Zm00001eb421100		5	2	9	2	9	2
Zm00001eb421110		163	216	346	27	204	60
Zm00001eb421120		13	54	50	23	31	69
Zm00001eb421130		41	41	76	33	34	42
Zm00001eb421140		69	68	86	27	31	42
Zm00001eb421150		295	271	406	71	187	178
Zm00001eb421160		228	245	273	110	208	192
Zm00001eb421170		8480	10170	11847	3187	5919	4882
Zm00001eb421180		11348	10809	11008	10380	5749	9198
Zm00001eb421190		0	0	0	0	0	0
Zm00001eb421200		2	4	7	5	6	1
Zm00001eb421210		0	0	0	0	0	0
Zm00001eb421220		1	2	3	1	1	1
Zm00001eb421230		32	26	46	21	30	36
Zm00001eb421240		65	75	91	41	57	39
Zm00001eb421250		135	160	171	92	132	141
Zm00001eb421260		0	0	0	0	0	0
Zm00001eb421270		0	0	0	0	1	1
Zm00001eb421280		0	0	0	1	0	0
Zm00001eb421290		2771	3132	3347	731	2309	1180
Zm00001eb421300		0	0	0	0	0	0
Zm00001eb421310		4	11	26	5	24	20
Zm00001eb421320		8	8	16	4	13	1
Zm00001eb421330		97	80	97	40	68	78
Zm00001eb421340		253	365	432	139	243	240
Zm00001eb421350		383	445	486	170	254	242
Zm00001eb421360		2393	2593	3256	1021	2084	1555
Zm00001eb421370		278	192	377	209	183	220
Zm00001eb421380		18	31	14	3	5	5
Zm00001eb421390		0	0	0	0	0	0
Zm00001eb421400		694	1024	761	908	612	769
Zm00001eb421410		0	0	0	0	0	0
Zm00001eb421420		4	3	10	10	7	8
Zm00001eb421430		0	0	0	0	0	0
Zm00001eb421440		0	0	0	0	0	0
Zm00001eb421450		0	0	0	0	0	0
Zm00001eb421460		353	486	587	188	398	265
Zm00001eb421470		0	0	0	0	0	0
Zm00001eb421480		5	2	1	0	0	0
Zm00001eb421490		0	0	0	0	0	0
Zm00001eb421500		1158	1102	1517	395	798	671
Zm00001eb421510		0	0	0	0	0	0
Zm00001eb421520		0	0	1	0	0	9
Zm00001eb421530		0	0	0	0	0	0
Zm00001eb421540		0	0	0	0	2	0
Zm00001eb421550		1296	1199	1113	590	610	735
Zm00001eb421560		0	0	0	0	0	0
Zm00001eb421570		0	0	0	0	0	0
Zm00001eb421580		4	12	15	6	7	5
Zm00001eb421590		222	258	234	108	157	165
Zm00001eb421600		2621	3491	2952	1836	2283	2152
Zm00001eb421610		19	18	33	10	12	5
Zm00001eb421620		0	0	0	0	0	0
Zm00001eb421630		0	0	0	0	0	0
Zm00001eb421640		0	0	0	0	0	0
Zm00001eb421650		29	29	16	13	21	25
Zm00001eb421660		0	0	0	0	0	0
Zm00001eb421670		0	0	0	0	0	0
Zm00001eb421680		0	1	1	0	0	1
Zm00001eb421690		13	5	9	7	7	9
Zm00001eb421700		158	190	349	93	172	184
Zm00001eb421710		6	3	2	8	1	4
Zm00001eb421720		43	41	43	13	10	20
Zm00001eb421730		42	37	51	27	19	29
Zm00001eb421740		0	0	0	0	0	0
Zm00001eb421750		0	0	0	0	0	0
Zm00001eb421760		1	0	0	0	0	0
Zm00001eb421770		0	0	0	0	0	0
Zm00001eb421780		0	0	1	0	0	0
Zm00001eb421790		0	0	1	0	2	1
Zm00001eb421800		0	0	0	0	0	0
Zm00001eb421810		0	0	0	0	0	0
Zm00001eb421820		0	0	0	0	0	0
Zm00001eb421830		40	24	6	38	9	35
Zm00001eb421840		0	0	0	0	0	0
Zm00001eb421850		0	3	1	1	5	3
Zm00001eb421860		20	27	28	17	18	23
Zm00001eb421870		123	187	179	49	143	93
Zm00001eb421880		0	0	0	0	0	0
Zm00001eb421890		0	0	0	0	0	4
Zm00001eb421900		0	0	0	0	0	0
Zm00001eb421910		0	0	0	0	0	0
Zm00001eb421920		0	0	0	0	0	0
Zm00001eb421930		5	18	30	11	83	42
Zm00001eb421940		219	157	251	102	199	175
Zm00001eb421950		0	0	0	0	0	1
Zm00001eb421960		0	0	0	0	0	0
Zm00001eb421970		0	0	0	0	0	0
Zm00001eb421980		848	806	1020	504	925	787
Zm00001eb421990		2	1	2	1	0	0
Zm00001eb422000		0	1	1	0	5	0
Zm00001eb422010		47	48	78	93	51	57
Zm00001eb422020		0	0	0	0	0	0
Zm00001eb422030		1	1	1	4	2	4
Zm00001eb422040		0	1	0	0	0	0
Zm00001eb422050		0	0	0	0	0	0
Zm00001eb422060		0	0	0	0	0	0
Zm00001eb422070		0	0	0	0	0	0
Zm00001eb422080		0	0	0	0	0	0
Zm00001eb422090		1	7	3	1	2	5
Zm00001eb422100		0	0	0	0	0	0
Zm00001eb422110		1	0	0	0	0	0
Zm00001eb422120		0	118	178	0	60	756
Zm00001eb422130		13	2	12	5	7	11
Zm00001eb422140		0	1	6	8	12	7
Zm00001eb422150		0	0	0	0	0	0
Zm00001eb422160		0	0	0	0	0	0
Zm00001eb422170		88	68	79	53	46	61
Zm00001eb422180		90	110	132	39	61	60
Zm00001eb422190		394	402	846	49	556	141
Zm00001eb422200		0	0	0	0	0	0
Zm00001eb422210		57	0	0	0	114	70
Zm00001eb422220		0	0	0	0	0	0
Zm00001eb422230		0	0	0	0	0	0
Zm00001eb422240		0	1	0	0	0	0
Zm00001eb422250		0	0	0	0	0	0
Zm00001eb422260		0	0	0	0	0	0
Zm00001eb422270		0	0	0	0	0	0
Zm00001eb422280		0	0	0	0	0	0
Zm00001eb422290		0	0	0	0	0	0
Zm00001eb422300		0	0	0	0	0	0
Zm00001eb422310		0	0	0	0	0	0
Zm00001eb422320		0	0	0	0	0	0
Zm00001eb422330		0	0	0	0	0	0
Zm00001eb422340		267	290	366	120	267	223
Zm00001eb422350		547	689	747	283	539	409
Zm00001eb422360		0	10	6	0	2	3
Zm00001eb422370		52	47	29	130	168	154
Zm00001eb422380		0	0	0	0	0	0
Zm00001eb422390		0	0	0	0	0	0
Zm00001eb422400		4	19	42	63	17	42
Zm00001eb422410		0	0	0	0	0	0
Zm00001eb422420		0	0	0	0	0	0
Zm00001eb422430		0	0	0	0	0	0
Zm00001eb422440		89	104	218	16	132	48
Zm00001eb422450		169	183	244	90	199	147
Zm00001eb422460		0	0	0	0	0	0
Zm00001eb422470		3	3	5	4	0	0
Zm00001eb422480		397	348	406	423	374	384
Zm00001eb422490		3113	2355	3684	811	2772	1334
Zm00001eb422500		52	36	72	14	50	34
Zm00001eb422510		0	0	0	0	0	0
Zm00001eb422520		0	1	0	0	0	0
Zm00001eb422530		14	34	30	0	11	37
Zm00001eb422540		1	0	2	1	2	1
Zm00001eb422550		0	0	0	0	0	0
Zm00001eb422560		30	50	58	23	49	53
Zm00001eb422570		0	0	0	0	0	0
Zm00001eb422580		362	362	423	211	229	251
Zm00001eb422590		0	0	0	0	0	0
Zm00001eb422600		91	131	137	75	195	86
Zm00001eb422610		0	0	0	0	0	0
Zm00001eb422620		0	0	0	0	0	0
Zm00001eb422630		583	787	786	195	594	318
Zm00001eb422640		619	702	857	304	586	472
Zm00001eb422650		0	0	0	0	0	1
Zm00001eb422660		0	0	0	0	0	0
Zm00001eb422670		26	48	41	26	42	32
Zm00001eb422680		541	512	539	184	378	270
Zm00001eb422690		1	24	17	30	80	14
Zm00001eb422700		64	63	115	52	118	72
Zm00001eb422710		1	5	3	0	4	7
Zm00001eb422720		0	2	3	0	2	3
Zm00001eb422730		0	0	0	0	0	0
Zm00001eb422740		0	0	0	0	0	0
Zm00001eb422750		0	0	0	0	0	0
Zm00001eb422760		0	0	0	0	0	0
Zm00001eb422770		0	0	0	0	1	1
Zm00001eb422780		0	0	0	0	0	0
Zm00001eb422790		301	313	242	122	150	167
Zm00001eb422800		12	8	12	6	15	13
Zm00001eb422810		17	27	20	7	26	11
Zm00001eb422820		331	305	397	182	240	262
Zm00001eb422830		0	0	0	0	0	0
Zm00001eb422840		198	175	211	189	262	266
Zm00001eb422850		0	0	0	0	0	1
Zm00001eb422860		306	348	360	126	188	229
Zm00001eb422870		1068	1059	1123	358	912	726
Zm00001eb422880		0	0	0	0	0	1
Zm00001eb422890		0	0	0	1	0	0
Zm00001eb422900		0	0	0	2	0	0
Zm00001eb422910		0	0	0	4	1	3
Zm00001eb422920		0	0	0	0	0	0
Zm00001eb422930		0	0	0	0	0	0
Zm00001eb422940		140	144	198	93	91	111
Zm00001eb422950		505	645	580	273	295	331
Zm00001eb422960		0	0	0	0	0	0
Zm00001eb422970		0	0	0	0	0	0
Zm00001eb422980		1510	1646	1907	456	947	769
Zm00001eb422990		10	25	20	7	13	14
Zm00001eb423000		2	0	0	1	1	2
Zm00001eb423010		3	0	2	1	2	2
Zm00001eb423020		20	9	29	10	16	14
Zm00001eb423030		1	2	0	2	0	4
Zm00001eb423040		244	154	167	168	120	179
Zm00001eb423050		1	5	5	3	1	4
Zm00001eb423060		0	0	0	0	0	0
Zm00001eb423070		2186	1695	1834	1015	879	1123
Zm00001eb423080		0	0	0	0	0	0
Zm00001eb423090		0	0	0	0	0	0
Zm00001eb423100		0	0	0	0	0	0
Zm00001eb423110		0	0	0	0	0	0
Zm00001eb423120		0	0	0	0	0	0
Zm00001eb423130		0	0	0	0	0	0
Zm00001eb423140		0	0	0	0	0	0
Zm00001eb423150		0	0	0	0	0	0
Zm00001eb423160		1	0	0	0	0	0
Zm00001eb423170		0	0	0	0	0	0
Zm00001eb423180		17	29	36	31	20	17
Zm00001eb423190		13	27	56	20	28	17
Zm00001eb423200		0	0	0	0	0	0
Zm00001eb423210		45	42	53	20	12	40
Zm00001eb423220		8	0	1	0	0	1
Zm00001eb423230		0	0	0	0	0	0
Zm00001eb423240		0	0	0	0	0	0
Zm00001eb423250		0	0	0	0	0	0
Zm00001eb423260		0	0	1	0	0	0
Zm00001eb423270		0	0	0	0	0	0
Zm00001eb423280		115	144	152	174	138	191
Zm00001eb423290		3	2	2	7	2	2
Zm00001eb423300		0	3	0	0	0	0
Zm00001eb423310		1194	1144	1102	749	777	1022
Zm00001eb423320		724	793	694	426	593	613
Zm00001eb423330		96	63	131	44	70	67
Zm00001eb423340		0	0	0	0	0	0
Zm00001eb423350		0	0	0	0	0	0
Zm00001eb423360		0	0	0	0	0	0
Zm00001eb423370		470	482	582	198	367	271
Zm00001eb423380		0	0	0	0	0	0
Zm00001eb423390		0	0	0	0	0	0
Zm00001eb423400		3	5	1	1	3	3
Zm00001eb423410		12	30	21	16	16	12
Zm00001eb423420		1263	1327	1318	346	1077	711
Zm00001eb423430		0	7	3	9	27	8
Zm00001eb423440		19	16	24	11	23	15
Zm00001eb423450		19	41	51	4	15	18
Zm00001eb423460		0	1	0	0	0	0
Zm00001eb423470		1	1	0	0	0	0
Zm00001eb423480		0	0	0	0	0	0
Zm00001eb423490		0	0	0	0	0	0
Zm00001eb423500		0	0	0	0	0	0
Zm00001eb423510		398	370	405	203	254	277
Zm00001eb423520		5	7	2	0	3	6
Zm00001eb423530		0	0	1	0	1	2
Zm00001eb423540		376	379	400	104	236	182
Zm00001eb423550		16	0	0	5	1	10
Zm00001eb423560		50	0	1	18	8	43
Zm00001eb423570		42	74	95	35	30	78
Zm00001eb423580		58	61	50	21	61	50
Zm00001eb423590		0	0	0	0	0	0
Zm00001eb423600		37	32	53	35	68	42
Zm00001eb423610		0	0	0	0	0	0
Zm00001eb423620		0	0	0	0	0	0
Zm00001eb423630		0	0	0	0	0	0
Zm00001eb423640		1407	2030	2494	1043	1907	1628
Zm00001eb423650		0	0	0	0	0	0
Zm00001eb423660		0	0	0	0	0	0
Zm00001eb423670		0	0	0	0	0	0
Zm00001eb423680		0	0	0	0	0	0
Zm00001eb423690		0	0	0	0	0	0
Zm00001eb423700		0	3	1	0	0	0
Zm00001eb423710		0	0	0	0	0	0
Zm00001eb423720		0	0	0	0	0	0
Zm00001eb423730		0	0	0	0	0	0
Zm00001eb423740		0	0	0	0	0	0
Zm00001eb423750		0	0	0	0	0	0
Zm00001eb423760		0	0	0	0	0	0
Zm00001eb423770		0	0	0	0	0	0
Zm00001eb423780		4	3	0	0	1	0
Zm00001eb423790		0	2	0	9	0	1
Zm00001eb423800		2	1	3	12	1	5
Zm00001eb423810		13	8	9	13	7	15
Zm00001eb423820		0	0	0	0	0	0
Zm00001eb423830		609	452	360	272	100	229
Zm00001eb423840		6	2	2	57	14	14
Zm00001eb423850		0	0	0	0	0	0
Zm00001eb423860		0	0	0	1	2	1
Zm00001eb423870		275	283	379	132	250	167
Zm00001eb423880		1479	1544	1828	602	952	909
Zm00001eb423890		0	1	0	0	2	1
Zm00001eb423900		0	0	0	0	0	0
Zm00001eb423910		0	0	0	0	0	0
Zm00001eb423920		0	7	15	8	9	21
Zm00001eb423930		122	98	174	33	141	73
Zm00001eb423940		0	0	0	0	0	0
Zm00001eb423950		0	1	0	1	2	2
Zm00001eb423960		17	23	53	27	44	40
Zm00001eb423970		0	0	0	0	0	0
Zm00001eb423980		164	137	233	145	139	183
Zm00001eb423990		36	51	65	28	39	41
Zm00001eb424000		35	48	46	17	31	29
Zm00001eb424010		0	0	0	0	0	0
Zm00001eb424020		0	0	0	0	0	0
Zm00001eb424030		0	0	0	0	0	0
Zm00001eb424040		2	0	5	0	1	0
Zm00001eb424050		0	0	0	0	0	0
Zm00001eb424060		4	16	14	5	15	6
Zm00001eb424070		0	0	0	0	0	0
Zm00001eb424080		0	0	0	0	0	0
Zm00001eb424090		0	0	0	0	0	0
Zm00001eb424100		0	0	0	0	0	0
Zm00001eb424110		0	0	0	0	0	0
Zm00001eb424120		0	0	0	0	0	0
Zm00001eb424130		0	1	0	0	0	1
Zm00001eb424140		0	0	0	0	0	0
Zm00001eb424150		0	0	0	0	0	0
Zm00001eb424160		0	0	0	0	0	0
Zm00001eb424170		2	2	0	0	0	0
Zm00001eb424180		0	0	0	0	0	0
Zm00001eb424190		0	0	0	0	0	0
Zm00001eb424200		0	0	0	0	0	0
Zm00001eb424210		0	0	0	0	0	0
Zm00001eb424220		2	5	5	3	4	4
Zm00001eb424230		0	0	0	0	0	0
Zm00001eb424240		2	1	5	3	4	2
Zm00001eb424250		0	0	0	0	0	0
Zm00001eb424260		0	0	0	0	0	0
Zm00001eb424270		0	0	0	0	0	0
Zm00001eb424280		229	332	455	203	309	303
Zm00001eb424290		4367	6146	6815	2748	5799	4342
Zm00001eb424300		0	0	0	0	0	0
Zm00001eb424310		1340	1362	2369	585	2324	1065
Zm00001eb424320		0	0	0	0	0	0
Zm00001eb424330		0	0	0	0	0	0
Zm00001eb424340		3	6	8	5	7	8
Zm00001eb424350		34	45	21	6	7	7
Zm00001eb424360		0	0	0	0	0	0
Zm00001eb424370		0	0	0	0	0	0
Zm00001eb424380		70	138	134	69	226	180
Zm00001eb424390		354	356	347	171	185	210
Zm00001eb424400		32	40	39	17	28	28
Zm00001eb424410		370	437	470	258	398	410
Zm00001eb424420		372	375	443	155	312	210
Zm00001eb424430		0	0	2	0	1	0
Zm00001eb424440		0	0	0	0	0	0
Zm00001eb424450		562	678	733	388	410	517
Zm00001eb424460		6	9	17	6	14	12
Zm00001eb424470		0	0	0	0	0	0
Zm00001eb424480		294	325	302	142	202	206
Zm00001eb424490		2	2	0	0	0	2
Zm00001eb424500		2	1	0	0	1	0
Zm00001eb424510		0	0	0	0	0	0
Zm00001eb424520		0	0	0	0	1	0
Zm00001eb424530		0	0	0	1	1	1
Zm00001eb424540		0	0	0	0	0	0
Zm00001eb424550		308	366	294	130	186	216
Zm00001eb424560		2022	1646	2009	831	1125	1177
Zm00001eb424570		100	115	99	30	78	48
Zm00001eb424580		3	0	2	0	1	1
Zm00001eb424590		90	103	83	32	48	42
Zm00001eb424600		88	95	101	87	126	116
Zm00001eb424610		338	355	465	158	254	272
Zm00001eb424620		21	52	76	48	98	75
Zm00001eb424630		806	906	1047	418	442	422
Zm00001eb424640		340	350	521	127	426	193
Zm00001eb424650		261	283	214	72	161	112
Zm00001eb424660		0	0	1	0	0	0
Zm00001eb424670		149	343	251	132	141	246
Zm00001eb424680		0	0	0	0	0	0
Zm00001eb424690		163	145	131	61	83	120
Zm00001eb424700		520	591	700	233	288	317
Zm00001eb424710		1	1	0	0	0	0
Zm00001eb424720		1	0	5	2	4	1
Zm00001eb424730		3	4	7	5	7	5
Zm00001eb424740		695	723	659	220	426	356
Zm00001eb424750		3	4	3	1	2	4
Zm00001eb424760		2	5	3	0	7	6
Zm00001eb424770		253	239	262	247	435	340
Zm00001eb424780		301	354	406	163	207	226
Zm00001eb424790		0	0	0	0	0	0
Zm00001eb424800		0	0	0	0	0	0
Zm00001eb424810		0	0	0	0	0	0
Zm00001eb424820		218	271	287	163	178	210
Zm00001eb424830		1	1	0	0	1	1
Zm00001eb424840		221	276	325	134	208	244
Zm00001eb424850		548	760	843	265	495	455
Zm00001eb424860		3	3	7	0	1	13
Zm00001eb424870		11	16	23	10	26	16
Zm00001eb424880		0	0	0	0	0	0
Zm00001eb424890		70	122	100	31	108	42
Zm00001eb424900		0	0	0	0	0	0
Zm00001eb424910		0	0	0	0	0	0
Zm00001eb424920		0	0	0	0	0	0
Zm00001eb424930		616	733	540	284	421	355
Zm00001eb424940		45	96	124	29	100	58
Zm00001eb424950		0	0	0	0	0	0
Zm00001eb424960		1134	1386	1568	831	913	973
Zm00001eb424970		146	168	239	99	212	170
Zm00001eb424980		10	13	10	2	12	11
Zm00001eb424990		9	14	8	4	24	6
Zm00001eb425000		3	5	10	3	6	6
Zm00001eb425010		0	0	0	0	0	0
Zm00001eb425020		0	1	0	0	0	1
Zm00001eb425030		0	0	0	0	0	0
Zm00001eb425040		0	0	0	0	0	0
Zm00001eb425050		0	1	3	17	96	21
Zm00001eb425060		2	1	0	1	1	0
Zm00001eb425070		393	366	488	176	251	239
Zm00001eb425080		2	7	0	4	0	8
Zm00001eb425090		103	105	96	54	77	81
Zm00001eb425100		178	75	76	174	147	107
Zm00001eb425110		0	0	0	0	0	0
Zm00001eb425120		1	0	5	0	2	4
Zm00001eb425130		0	0	2	1	0	1
Zm00001eb425140		872	899	877	354	446	568
Zm00001eb425150		336	409	392	125	248	230
Zm00001eb425160		528	645	703	306	405	432
Zm00001eb425170		184	226	239	117	169	153
Zm00001eb425180		7	12	15	3	13	10
Zm00001eb425190		432	491	620	258	289	344
Zm00001eb425200		0	0	1	0	0	0
Zm00001eb425210		0	0	0	0	0	0
Zm00001eb425220		0	1	0	0	0	0
Zm00001eb425230		148	169	173	93	125	112
Zm00001eb425240		100	64	117	40	97	73
Zm00001eb425250		322	267	406	89	296	159
Zm00001eb425260		2	5	2	0	1	0
Zm00001eb425270		3	4	6	0	15	10
Zm00001eb425280		0	0	0	1	0	0
Zm00001eb425290		0	0	0	0	0	0
Zm00001eb425300		87	93	132	102	122	125
Zm00001eb425310		1	6	1	2	2	2
Zm00001eb425320		0	1	0	0	0	0
Zm00001eb425330		0	0	0	0	0	0
Zm00001eb425340		0	0	0	0	0	0
Zm00001eb425350		0	0	0	0	0	0
Zm00001eb425360		0	0	0	0	0	0
Zm00001eb425370		0	0	0	0	0	1
Zm00001eb425380		0	0	0	0	0	0
Zm00001eb425390		0	0	0	0	0	0
Zm00001eb425400		412	415	430	174	307	277
Zm00001eb425410		0	0	0	0	0	0
Zm00001eb425420		0	0	1	0	3	1
Zm00001eb425430		0	0	2	0	1	0
Zm00001eb425440		8	10	13	14	35	19
Zm00001eb425450		779	1096	952	439	580	604
Zm00001eb425460		77	135	98	57	60	61
Zm00001eb425470		0	0	0	0	0	0
Zm00001eb425480		0	0	0	0	0	0
Zm00001eb425490		0	0	0	0	0	0
Zm00001eb425500		0	0	0	0	0	0
Zm00001eb425510		0	0	0	0	0	0
Zm00001eb425520		297	271	269	114	238	158
Zm00001eb425530		416	403	524	202	239	211
Zm00001eb425540		5	5	10	21	31	15
Zm00001eb425550		0	0	0	0	0	0
Zm00001eb425560		102	146	188	88	130	105
Zm00001eb425570		262	279	300	144	157	141
Zm00001eb425580		41	58	82	32	51	37
Zm00001eb425590		2371	1945	2822	1307	1195	1486
Zm00001eb425600		6029	2081	1676	1718	896	1420
Zm00001eb425610		0	0	0	0	0	0
Zm00001eb425620		0	0	0	0	0	0
Zm00001eb425630		0	0	0	0	0	0
Zm00001eb425640		4	1	2	0	2	0
Zm00001eb425650		21	25	20	12	18	25
Zm00001eb425660		34	56	87	68	68	57
Zm00001eb425670		4	16	6	2	2	2
Zm00001eb425680		0	0	0	0	0	0
Zm00001eb425690		0	0	0	0	0	0
Zm00001eb425700		0	1	6	0	1	0
Zm00001eb425710		2	4	4	8	30	4
Zm00001eb425720		208	222	254	132	163	221
Zm00001eb425730		17	15	7	0	3	9
Zm00001eb425740		76	76	88	50	83	82
Zm00001eb425750		703	611	686	210	536	345
Zm00001eb425760		0	0	0	0	0	0
Zm00001eb425770		8	0	0	0	3	0
Zm00001eb425780		28	0	0	0	3	0
Zm00001eb425790		0	0	0	0	0	0
Zm00001eb425800		0	0	0	0	1	3
Zm00001eb425810		514	570	764	210	566	320
Zm00001eb425820		1	8	7	4	14	7
Zm00001eb425830		1063	1082	2071	689	1028	1187
Zm00001eb425840		45	58	110	63	148	67
Zm00001eb425850		829	828	716	353	461	460
Zm00001eb425860		3668	3383	3948	1330	2566	2338
Zm00001eb425870		0	0	0	0	0	0
Zm00001eb425880		0	1	0	0	0	0
Zm00001eb425890		0	0	0	0	0	0
Zm00001eb425900		0	0	0	0	0	0
Zm00001eb425910		0	0	0	0	0	0
Zm00001eb425920		4702	4230	5875	1831	4231	3074
Zm00001eb425930		133	218	280	125	179	163
